Date,NO2,O3,PM2.5,PM10
5/02/2021,15,65,7.7,24.6
6/02/2021,11,33,7.2,19.6
7/02/2021,9,67,7.3,24
8/02/2021,9,37,6.4,21.3
9/02/2021,13,45,8.8,22.9
10/02/2021,17,43,5.4,19.3
11/02/2021,15,77,7.1,22.5
12/02/2021,21,73,8.6,33.1
13/02/2021,13,35,9,22.1
14/02/2021,6,37,7.9,20.1
15/02/2021,9,37,5.9,17.5
16/02/2021,11,31,4.7,16.6
17/02/2021,13,35,7.6,21.5
18/02/2021,17,35,7.5,24.7
19/02/2021,11,39,6.8,23.4
20/02/2021,8,57,6.2,18.2
21/02/2021,8,49,5.1,14.3
22/02/2021,13,55,7.1,21.7
23/02/2021,9,31,7.5,23
24/02/2021,17,31,4.7,14.5
25/02/2021,30,31,8.5,21.5
26/02/2021,23,80,9.1,32.1
27/02/2021,13,45,9.9,26.2
28/02/2021,13,82,10.9,23.7
1/03/2021,15,86,11.2,28.9
2/03/2021,21,51,12.8,33.9
3/03/2021,13,49,7.3,22.5
4/03/2021,24,77,10.5,28
5/03/2021,24,51,9.7,28.1
6/03/2021,9,55,8.9,24.3
7/03/2021,13,65,8.3,27
8/03/2021,19,63,9.1,28.4
9/03/2021,24,71,10.6,34.7
10/03/2021,15,51,8.5,22.1
11/03/2021,21,45,8,25
12/03/2021,17,47,9.1,18.4
13/03/2021,19,79,8.3,20
14/03/2021,13,43,7.2,15.5
15/03/2021,17,51,7,17.3
16/03/2021,24,31,6.8,20.6
17/03/2021,19,39,6.3,17.6
18/03/2021,24,27,4.9,19.5
19/03/2021,19,37,6.4,18.5
20/03/2021,6,37,6.1,22.9
21/03/2021,11,37,6.4,26.8
22/03/2021,17,29,4.3,13.2
23/03/2021,13,35,6.3,10.4
24/03/2021,13,53,6,12.3
25/03/2021,21,49,6.2,18.7
26/03/2021,23,59,5.8,17.2
27/03/2021,19,65,7,15.4
28/03/2021,21,55,7.4,16.3
29/03/2021,21,63,6.9,19.8
30/03/2021,19,51,9.3,25.4
31/03/2021,23,55,6.5,21.3
1/04/2021,21,49,7,23.3
2/04/2021,19,82,7.3,16.9
3/04/2021,15,63,7,17
4/04/2021,21,71,8.5,20.8
5/04/2021,21,84,12.3,25.1
6/04/2021,19,45,11.2,20.9
7/04/2021,17,31,5.4,17.6
8/04/2021,21,53,5,13.9
9/04/2021,17,59,12.3,34.6
10/04/2021,15,53,8.4,25.5
11/04/2021,9,47,7.5,13.4
12/04/2021,34,51,13.3,26.1
13/04/2021,30,59,12.1,24.2
14/04/2021,24,49,8,24
15/04/2021,26,59,10.2,31.1
16/04/2021,24,51,15.5,30.9
17/04/2021,23,37,16.7,32.6
18/04/2021,26,67,15,24.7
19/04/2021,38,73,14.3,37
20/04/2021,34,51,16.2,35.7
21/04/2021,28,51,11,24.9
22/04/2021,26,55,14.8,28.3
23/04/2021,38,55,18.1,32.9
24/04/2021,36,69,18.9,31.7
25/04/2021,30,65,19.9,27.3
26/04/2021,40,65,26.6,38.1
27/04/2021,38,75,75.7,98
28/04/2021,36,59,25.5,42.9
29/04/2021,38,69,19.8,37.1
30/04/2021,34,49,51.6,70.4
1/05/2021,24,49,12,21.4
2/05/2021,17,49,21.5,30.1
3/05/2021,40,57,43.2,51.2
4/05/2021,34,12,37.8,58.6
5/05/2021,24,37,20.5,17
6/05/2021,13,47,7.2,21
7/05/2021,23,47,8.5,19
8/05/2021,24,55,9.5,19.2
9/05/2021,23,37,10.7,18.8
10/05/2021,32,55,9.9,21.8
11/05/2021,28,41,9.9,16.2
12/05/2021,21,49,6.3,16.4
13/05/2021,21,53,9.1,16.1
14/05/2021,21,51,8.1,14.9
15/05/2021,17,49,7,12.1
16/05/2021,17,53,7.7,13.8
17/05/2021,24,45,8.6,15.7
18/05/2021,38,51,12.1,21
19/05/2021,41,53,13.9,29.5
20/05/2021,41,47,15.4,24.2
21/05/2021,34,31,14.6,27.9
22/05/2021,32,53,18.4,22.6
23/05/2021,24,49,19.4,21.1
24/05/2021,28,35,7.9,13.5
25/05/2021,26,47,8.4,15.9
26/05/2021,23,51,7,14.7
27/05/2021,26,47,6,15.3
28/05/2021,26,53,8.7,16
29/05/2021,15,51,7.5,14.8
30/05/2021,17,49,7.6,13.3
31/05/2021,40,47,12.9,24.7
1/06/2021,38,29,21.1,38.4
2/06/2021,43,41,21.4,35.4
3/06/2021,34,6,17.3,33.4
4/06/2021,30,43,15.3,17.3
5/06/2021,26,49,21.4,25.6
6/06/2021,30,51,22.8,25.5
7/06/2021,34,31,21.6,24.3
8/06/2021,26,37,13.3,17.7
9/06/2021,17,45,6.8,9.2
10/06/2021,30,27,7.6,15.2
11/06/2021,26,33,9.8,12.1
12/06/2021,23,45,15.8,17.8
13/06/2021,19,53,17,15.7
14/06/2021,26,45,15.2,17.9
15/06/2021,32,35,15.6,20
16/06/2021,36,27,17.1,20
17/06/2021,26,49,8.3,12.2
18/06/2021,28,43,5.9,14.8
19/06/2021,11,53,6.9,14
20/06/2021,11,55,5.3,10.9
21/06/2021,32,47,9.8,15.2
22/06/2021,40,41,12.1,19.5
23/06/2021,30,29,13.2,19.6
24/06/2021,21,49,5.7,11.8
25/06/2021,26,51,8.6,11.7
26/06/2021,21,53,12.1,14.5
27/06/2021,24,51,14.6,19
28/06/2021,28,39,12.3,18.9
29/06/2021,30,31,10.8,17.7
30/06/2021,34,43,12.1,16.8
1/07/2021,28,22,13.9,21.8
2/07/2021,24,27,14,19.3
3/07/2021,24,41,18.3,19.1
4/07/2021,19,53,16.7,14.6
5/07/2021,26,51,8.7,17.5
6/07/2021,36,45,16.9,26.4
7/07/2021,41,49,19.7,26.3
8/07/2021,40,33,21.4,28.6
9/07/2021,30,18,23,26.4
10/07/2021,11,53,8.6,11.5
11/07/2021,23,59,17.8,20.5
12/07/2021,30,49,17.8,19.8
13/07/2021,32,47,13,19.9
14/07/2021,28,24,11.4,17.1
15/07/2021,28,51,8.6,17.2
16/07/2021,24,57,7,10.7
17/07/2021,6,59,5,18.9
18/07/2021,13,55,8,11.4
19/07/2021,21,47,10.3,12.7
20/07/2021,21,53,9.7,10.6
21/07/2021,24,55,12.5,22
22/07/2021,30,55,13.1,19.8
23/07/2021,28,47,14.5,18.6
24/07/2021,19,51,16.4,16.1
25/07/2021,9,61,6.4,12.2
26/07/2021,17,53,6.5,10.1
27/07/2021,19,49,10.5,12.7
28/07/2021,21,61,9.8,14.6
29/07/2021,21,59,10.5,17.2
30/07/2021,34,53,19.6,25.9
31/07/2021,28,55,20.2,22.8
1/08/2021,11,61,12,17.5
2/08/2021,23,59,7.7,21.5
3/08/2021,19,61,8.3,18.4
4/08/2021,17,57,5.3,9.2
5/08/2021,24,53,6.1,10.5
6/08/2021,24,55,9.6,16.5
7/08/2021,17,55,10.2,15.7
8/08/2021,13,59,11.3,20.2
9/08/2021,21,57,10.4,19.2
10/08/2021,24,59,11.6,21
11/08/2021,19,61,12.3,16.7
12/08/2021,34,63,10.6,17.8
13/08/2021,32,59,15.5,22.7
14/08/2021,28,75,25.6,29.6
15/08/2021,26,69,31.6,28.9
16/08/2021,26,63,9.1,16.7
17/08/2021,26,61,8.9,16.2
18/08/2021,24,63,11.4,21.2
19/08/2021,32,69,18.4,31
20/08/2021,32,65,23.6,28.7
21/08/2021,30,71,34,43.1
22/08/2021,26,69,52.4,52.1
23/08/2021,23,63,20.4,23.8
24/08/2021,15,57,8.6,9.1
25/08/2021,17,57,5.3,10.9
26/08/2021,28,57,11,16.5
27/08/2021,26,59,11,16.3
28/08/2021,23,55,15.5,20.5
29/08/2021,28,51,22.8,31.5
30/08/2021,28,57,22.6,25.3
31/08/2021,32,61,11.7,21.5
1/09/2021,38,65,11.8,23.1
2/09/2021,36,65,11.1,31.8
3/09/2021,23,67,8.7,25.2
4/09/2021,19,51,9.9,22.3
5/09/2021,9,57,7,8.7
6/09/2021,23,61,11.8,26.2
7/09/2021,24,63,10.8,22
8/09/2021,24,65,10.8,28.5
9/09/2021,24,77,10.3,20.6
10/09/2021,23,65,12.3,35.4
11/09/2021,24,80,12.8,24.6
12/09/2021,21,84,11,22.4
13/09/2021,17,59,6.3,14.6
14/09/2021,13,55,4.6,11.6
15/09/2021,17,61,5.2,12.8
16/09/2021,28,61,7,12.9
17/09/2021,28,71,8.9,23.2
18/09/2021,21,59,9.3,26.8
19/09/2021,13,63,6.1,13.4
20/09/2021,17,61,19.3,24.3
21/09/2021,9,59,7.9,23.3
22/09/2021,28,63,8,18.6
23/09/2021,28,82,10.4,21.4
24/09/2021,23,79,8.1,17.5
25/09/2021,19,65,8.4,28.6
26/09/2021,11,59,5.9,14
27/09/2021,23,65,6.8,15.8
28/09/2021,23,67,7.8,24.2
29/09/2021,26,35,8.5,23.9
30/09/2021,23,65,7.3,14.9
1/10/2021,26,73,8.2,16.2
2/10/2021,21,59,8.2,14.1
3/10/2021,17,65,8.5,17.5
4/10/2021,19,67,8,16.5
5/10/2021,19,57,9.2,19.3
6/10/2021,28,77,9.9,22
7/10/2021,30,63,14,53.3
8/10/2021,24,67,9.4,31.5
9/10/2021,23,82,68.6,59.7
10/10/2021,23,73,47.9,39.6
11/10/2021,11,47,5.2,13.2
12/10/2021,21,49,5.1,15.1
13/10/2021,21,45,4.7,16.6
14/10/2021,17,61,7.4,19.7
15/10/2021,17,53,7.1,33.3
16/10/2021,9,55,6.9,12.6
17/10/2021,13,69,7.3,22.1
18/10/2021,34,80,10.3,22.2
19/10/2021,36,63,10.9,24.2
20/10/2021,23,73,5.8,13.4
21/10/2021,26,84,6.4,19.1
22/10/2021,26,79,6.8,16.7
23/10/2021,17,96,9.9,22.6
24/10/2021,9,59,9.6,19
25/10/2021,19,65,7.7,19.1
26/10/2021,24,67,8.6,21
27/10/2021,23,79,9.5,23.7
28/10/2021,38,104,11.8,31.2
29/10/2021,40,82,13.4,62.6
30/10/2021,9,55,6.7,26.1
31/10/2021,11,65,6.5,17.2
1/11/2021,26,67,6.4,22
2/11/2021,26,59,6.4,39.9
3/11/2021,19,69,5.8,19.7
4/11/2021,26,37,5.9,20.2
5/11/2021,24,53,4.5,12.8
6/11/2021,11,77,6.2,18.8
7/11/2021,13,55,7.6,20.7
8/11/2021,19,80,7.4,14.6
9/11/2021,11,73,7.4,20
10/11/2021,28,31,12,22
11/11/2021,11,45,6.5,22.8
12/11/2021,19,59,6.9,14.8
13/11/2021,6,43,5.3,9.3
14/11/2021,6,49,4.3,12.5
15/11/2021,11,47,5.5,14.3
16/11/2021,15,57,6.3,18.8
17/11/2021,23,59,5.8,22.8
18/11/2021,21,71,7.6,25.1
19/11/2021,34,69,12.2,36
20/11/2021,13,53,12.9,31.9
21/11/2021,6,45,4.7,17.3
22/11/2021,11,45,6,22.4
23/11/2021,15,41,5.2,19
24/11/2021,15,57,10,25.1
25/11/2021,21,41,6.9,16.2
26/11/2021,15,43,5.7,12
27/11/2021,4,37,8.1,23.3
28/11/2021,6,45,7.7,24.9
29/11/2021,15,57,7.3,25.7
30/11/2021,21,43,8,28.8
1/12/2021,15,100,6.4,14.5
2/12/2021,21,88,6.9,19.2
3/12/2021,19,79,12.9,28.1
4/12/2021,8,47,9.2,19.9
5/12/2021,11,39,7.2,18.3
6/12/2021,19,47,5.3,18.6
7/12/2021,21,63,8.4,21.5
8/12/2021,19,33,7.4,19.6
9/12/2021,15,61,5.5,15.1
10/12/2021,15,35,5.1,20.7
11/12/2021,6,31,5.3,13.5
12/12/2021,6,39,6.7,16.4
13/12/2021,13,61,7.3,22.7
14/12/2021,19,69,8.5,23
15/12/2021,17,90,8.6,32.2
16/12/2021,13,57,9.1,21.6
17/12/2021,13,61,7.3,20.3
18/12/2021,13,80,10,27.6
19/12/2021,8,69,8.6,18.8
20/12/2021,21,92,9,26.8
21/12/2021,19,96,8.4,23.8
22/12/2021,11,86,12.2,25.9
23/12/2021,17,61,9.6,20.3
24/12/2021,8,73,7.3,18.7
25/12/2021,8,67,7,17
26/12/2021,9,53,8.9,20.2
27/12/2021,4,37,6.8,15.3
28/12/2021,6,35,4.1,12.6
29/12/2021,13,47,4.9,12.7
30/12/2021,15,55,5.2,12.4
31/12/2021,11,63,6.4,16.5
1/01/2022,8,55,6.7,18.8
2/01/2022,6,69,7,18.5
3/01/2022,8,59,6,17.6
4/01/2022,9,45,6.1,17.7
5/01/2022,9,31,5.8,21.6
6/01/2022,4,29,7.8,25.8
7/01/2022,6,33,10.5,26.6
8/01/2022,6,88,7.6,15.6
9/01/2022,8,63,7.5,18.1
10/01/2022,11,51,7.5,21.6
11/01/2022,8,39,8.5,21.6
12/01/2022,9,41,6.3,19.1
13/01/2022,11,35,4.5,12.3
14/01/2022,13,61,7.4,24.2
15/01/2022,11,67,9.3,23
16/01/2022,13,75,9.8,25.2
17/01/2022,15,90,14.2,33.6
18/01/2022,15,33,10.5,27
19/01/2022,11,31,7.4,20.4
20/01/2022,9,33,8.1,26.3
21/01/2022,15,29,7,22.2
22/01/2022,9,33,4.9,16.6
23/01/2022,4,31,4.6,12.7
24/01/2022,11,39,4.5,14.4
25/01/2022,13,57,7.8,21.4
26/01/2022,11,53,6.1,17.4
27/01/2022,15,51,5.8,18.6
28/01/2022,11,75,7.6,20.8
29/01/2022,8,73,7.9,22.7
30/01/2022,4,41,5.8,17.2
31/01/2022,13,67,6,18.1
1/02/2022,11,88,11.7,30.1
2/02/2022,11,35,8.3,19.6
3/02/2022,8,39,7.8,18.7
4/02/2022,9,31,7.4,21.8
5/02/2022,8,33,5.8,17.9
6/02/2022,6,33,5.6,19.2
7/02/2022,11,29,4.6,14.1
8/02/2022,13,43,5.6,17.6
9/02/2022,21,80,9.3,21.8
10/02/2022,30,94,11.1,29.4
11/02/2022,15,47,9.3,18.1
12/02/2022,8,33,5.8,14.8
13/02/2022,11,41,6,17.1
14/02/2022,17,53,7.7,24
15/02/2022,17,57,8.3,27.6
16/02/2022,17,63,8.2,27.1
17/02/2022,17,88,9.6,29.6
18/02/2022,19,86,11.7,29.5
19/02/2022,8,41,8.6,21.3
20/02/2022,11,57,9.3,23.5
21/02/2022,17,84,11.2,35.5
22/02/2022,19,35,8.2,19.5
23/02/2022,15,24,5.4,14.9
24/02/2022,13,26,5.2,14.7
25/02/2022,15,20,5.6,14.1
26/02/2022,9,26,4.4,12.5
27/02/2022,9,41,5.1,12.2
28/02/2022,15,37,5.8,17.2
1/03/2022,13,35,4.3,13
2/03/2022,11,35,4.3,15
3/03/2022,11,37,5.8,17.7
4/03/2022,11,31,4.7,15.7
5/03/2022,9,59,7.5,21
6/03/2022,6,47,4.6,13.2
7/03/2022,11,37,5.6,14.2
8/03/2022,17,31,4.5,10.7
9/03/2022,8,31,5.9,19.2
10/03/2022,15,47,6.1,19
11/03/2022,15,51,5.9,18.2
12/03/2022,15,45,6,18.8
13/03/2022,15,45,5.2,14.4
14/03/2022,17,39,5.5,17.1
15/03/2022,17,49,7.1,20.2
16/03/2022,19,37,5.6,15
17/03/2022,17,51,6.7,22.8
18/03/2022,19,63,9.3,22.5
19/03/2022,8,47,8.7,21.3
20/03/2022,13,55,7,20.6
21/03/2022,21,53,6.1,17.2
22/03/2022,21,92,11.9,29.5
23/03/2022,26,59,14.1,33.1
24/03/2022,19,37,5.9,20
25/03/2022,21,41,6.6,15
26/03/2022,15,35,4.7,12
27/03/2022,13,31,4.9,15.6
28/03/2022,19,47,4.9,14.3
29/03/2022,19,29,4.9,10.3
30/03/2022,19,43,5.4,18.7
31/03/2022,11,41,8.9,20.6
1/04/2022,11,41,5.3,11.8
2/04/2022,13,39,4.5,10.1
3/04/2022,13,49,7.4,16.3
4/04/2022,34,59,10.7,22.9
5/04/2022,30,63,10.5,25.6
6/04/2022,13,35,5,12.5
7/04/2022,11,37,5.1,18.1
8/04/2022,15,37,5,16.4
9/04/2022,15,41,5,16.3
10/04/2022,17,53,5.3,20.5
11/04/2022,17,61,9.8,27.4
12/04/2022,11,49,7.8,20.2
13/04/2022,17,45,5.7,17
14/04/2022,24,43,7.3,15.9
15/04/2022,21,53,7.8,17.2
16/04/2022,26,71,11.6,20.4
17/04/2022,23,53,12.3,22.5
18/04/2022,24,65,7.7,23.2
19/04/2022,21,59,9.1,20.8
20/04/2022,26,55,5.9,12.9
21/04/2022,19,41,6,16.5
22/04/2022,19,41,6,16.6
23/04/2022,21,51,5.7,13.8
24/04/2022,17,51,6,13.7
25/04/2022,19,47,6.9,12.6
26/04/2022,28,31,7,15.7
27/04/2022,28,10,10.2,20
28/04/2022,23,14,9.9,17.2
29/04/2022,28,41,8.3,22
30/04/2022,21,31,9,15.1
1/05/2022,23,55,8.9,19
2/05/2022,28,47,8.1,19.9
3/05/2022,24,53,8.1,21.8
4/05/2022,38,57,9.2,30.2
5/05/2022,32,47,9.1,21.5
6/05/2022,30,49,10.2,18.7
7/05/2022,23,49,8.9,12.2
8/05/2022,28,51,12.1,18.7
9/05/2022,32,27,11.7,16.4
10/05/2022,34,45,5.8,14.3
11/05/2022,34,31,5,13.2
12/05/2022,28,26,5.8,15.8
13/05/2022,26,26,7.3,15.5
14/05/2022,21,35,8.6,17.1
15/05/2022,21,31,9.9,16.5
16/05/2022,23,49,9,16.8
17/05/2022,26,51,7.2,18.3
18/05/2022,23,49,7.2,19.1
19/05/2022,38,47,12.1,23.7
20/05/2022,30,26,10.8,18.4
21/05/2022,17,43,6.2,11.8
22/05/2022,11,41,4.6,10.6
23/05/2022,26,41,4.7,10.3
24/05/2022,30,35,9.5,17.4
25/05/2022,32,41,9.7,13.9
26/05/2022,30,39,9.7,17.5
27/05/2022,32,33,10.9,19.9
28/05/2022,24,41,11.8,16.4
29/05/2022,21,49,9.4,10.9
30/05/2022,26,43,7.5,13.8
31/05/2022,19,49,4.8,9.6
1/06/2022,17,51,5.1,16.2
2/06/2022,38,41,14.1,26.5
3/06/2022,30,24,14.5,20.6
4/06/2022,19,47,10.1,13.2
5/06/2022,13,43,9.2,11
6/06/2022,11,53,4.9,12.4
7/06/2022,24,53,4.6,11.3
8/06/2022,28,51,6.7,11.7
9/06/2022,26,47,9.2,13.4
10/06/2022,26,47,7,14.8
11/06/2022,21,49,7.8,11
12/06/2022,15,51,8.6,13.1
13/06/2022,34,53,20.4,24.4
14/06/2022,34,37,22.3,25.8
15/06/2022,36,43,16.8,24.5
16/06/2022,30,43,12.9,18.4
17/06/2022,32,39,9.6,16.9
18/06/2022,21,49,9.4,15.7
19/06/2022,21,51,7.9,13.1
20/06/2022,36,41,11,17.4
21/06/2022,32,27,12.2,20.9
22/06/2022,36,45,14.4,24.7
23/06/2022,32,41,13.7,17.5
24/06/2022,32,37,11.9,19
25/06/2022,28,45,18.8,20.9
26/06/2022,28,37,21.4,22.4
27/06/2022,24,51,16.9,17
28/06/2022,32,53,5.7,17.1
29/06/2022,34,49,10.1,19
30/06/2022,38,41,11.2,19.4
1/07/2022,30,18,10.5,16.9
2/07/2022,21,57,5.4,10.3
3/07/2022,4,63,4.4,13.8
4/07/2022,8,61,4.4,13.2
5/07/2022,9,57,5.7,13.4
6/07/2022,17,51,4.9,12.3
7/07/2022,23,49,8,14.6
8/07/2022,26,55,6.8,14.3
9/07/2022,28,53,11.2,15.6
10/07/2022,17,55,9.3,13.4
11/07/2022,36,47,11.7,18.7
12/07/2022,36,37,13.7,23.8
13/07/2022,26,45,12.8,17.5
14/07/2022,30,51,8,14.1
15/07/2022,40,53,18.3,23.9
16/07/2022,32,29,19.5,22.8
17/07/2022,11,61,11.5,10.2
18/07/2022,30,55,6.5,14.8
19/07/2022,26,55,7,12.1
20/07/2022,30,47,5.3,9.3
21/07/2022,32,45,5,12.9
22/07/2022,26,53,4.5,11
23/07/2022,26,53,8.9,11.1
24/07/2022,26,59,11.8,15.3
25/07/2022,28,45,13,15.1
26/07/2022,24,53,7.6,12.6
27/07/2022,26,51,6.8,14.8
28/07/2022,30,53,7.5,17.9
29/07/2022,32,57,9.9,19
30/07/2022,36,59,18.6,25
31/07/2022,30,47,20.3,23.2
1/08/2022,26,55,9.3,14
2/08/2022,36,53,9.3,19.3
3/08/2022,24,51,9,15.5
4/08/2022,19,49,5.5,15.1
5/08/2022,23,55,5.2,11.8
6/08/2022,15,59,6.8,11.5
7/08/2022,15,49,7.3,12.1
8/08/2022,24,59,6.4,14.3
9/08/2022,26,55,5.7,12.6
10/08/2022,36,57,9.2,16.2
11/08/2022,36,37,11.3,24.1
12/08/2022,23,37,8.5,13.4
13/08/2022,24,55,11.3,14.1
14/08/2022,19,57,10.8,11.6
15/08/2022,21,53,5.5,12.1
16/08/2022,26,55,6.7,14.9
17/08/2022,40,59,10.6,22
18/08/2022,38,41,11.5,28.2
19/08/2022,26,47,11.2,19.8
20/08/2022,24,51,7.8,14.6
21/08/2022,19,59,9,18.9
22/08/2022,21,55,8.7,16.1
23/08/2022,19,53,6.4,17.9
24/08/2022,24,57,6.4,13
25/08/2022,34,47,7.3,15.5
26/08/2022,24,53,6.6,11.9
27/08/2022,28,53,9.6,12.9
28/08/2022,24,63,12.2,16.1
29/08/2022,28,43,9.2,18.5
30/08/2022,23,51,9.3,15.4
31/08/2022,26,55,5.3,15.1
1/09/2022,28,59,7.3,21.5
2/09/2022,23,51,8.5,21.1
3/09/2022,9,53,5.5,14.7
4/09/2022,13,61,4.6,11.7
5/09/2022,24,55,7.2,14
6/09/2022,30,55,6.5,13.6
7/09/2022,28,59,7.6,16.4
8/09/2022,24,55,6.9,20.2
9/09/2022,26,51,6.4,16
10/09/2022,13,55,5.5,11.6
11/09/2022,17,63,7,14.2
12/09/2022,28,59,7.1,14.8
13/09/2022,23,59,7.9,17
14/09/2022,28,63,7.2,15.3
15/09/2022,32,39,6.8,13.5
16/09/2022,21,59,6.1,14.2
17/09/2022,13,57,5,11.3
18/09/2022,9,63,4.7,9.9
19/09/2022,34,61,7.8,18.3
20/09/2022,30,67,7.3,19.3
21/09/2022,23,51,9.5,25.2
22/09/2022,21,65,9,19.1
23/09/2022,23,49,6.8,17.4
24/09/2022,23,55,7,15.2
25/09/2022,24,67,8.1,15.9
26/09/2022,24,59,8.3,16.6
27/09/2022,30,55,9.8,20.4
28/09/2022,26,69,7,16.2
29/09/2022,13,55,5.2,12.2
30/09/2022,9,53,6,18.2
1/10/2022,15,59,6.1,18
2/10/2022,21,59,7.9,12.1
3/10/2022,23,73,8.6,13.1
4/10/2022,23,65,6.7,17.6
5/10/2022,21,55,6.4,16.8
6/10/2022,19,49,5.2,15.4
7/10/2022,19,33,6.1,14.4
8/10/2022,13,53,4.8,12.7
9/10/2022,17,57,4.6,17.9
10/10/2022,21,53,5.4,17.8
11/10/2022,24,57,6.6,15.3
12/10/2022,26,51,6.3,19.5
13/10/2022,23,57,4.5,17
14/10/2022,17,59,5.5,12.9
15/10/2022,17,61,6.1,14.3
16/10/2022,17,69,6.6,15.4
17/10/2022,11,49,5.6,15.3
18/10/2022,24,47,5.2,17.9
19/10/2022,23,67,6.8,18.9
20/10/2022,21,43,5.4,18.9
21/10/2022,15,57,6.5,15.3
22/10/2022,13,65,6.5,19.5
23/10/2022,9,63,5.6,14.1
24/10/2022,21,47,4.2,10.9
25/10/2022,26,63,8.9,19
26/10/2022,23,59,7.7,13.4
27/10/2022,15,61,4.9,13.4
28/10/2022,15,55,5.3,14.2
29/10/2022,8,57,6.3,14.7
30/10/2022,9,61,5.3,15.8
31/10/2022,19,71,5.6,20.5
1/11/2022,6,53,8.1,10.5
2/11/2022,9,43,4.3,11.5
3/11/2022,17,43,6,17.8
4/11/2022,17,47,6.5,16.3
5/11/2022,17,59,7.9,15.9
6/11/2022,15,65,13.7,19.6
7/11/2022,19,53,6.3,18
8/11/2022,17,55,4.8,14
9/11/2022,21,63,6.3,16.8
10/11/2022,23,63,6.5,17.7
11/11/2022,19,67,8.2,22.3
12/11/2022,15,88,9.2,19.1
13/11/2022,9,59,12.1,22.3
14/11/2022,17,63,6.1,9.8
15/11/2022,19,47,7.8,15.3
16/11/2022,17,43,6.6,12.1
17/11/2022,19,51,5.8,15.2
18/11/2022,17,45,4.7,14
19/11/2022,17,67,7.3,23.9
20/11/2022,17,55,7.9,21.2
21/11/2022,9,43,4.8,17.8
22/11/2022,8,39,4.6,11.9
23/11/2022,15,39,7.9,20
24/11/2022,19,65,7.6,20.6
25/11/2022,13,71,8,22.6
26/11/2022,8,65,6.2,15.1
27/11/2022,13,75,11.3,27.4
28/11/2022,11,53,6.9,19.6
29/11/2022,15,51,7.3,21.6
30/11/2022,11,47,8,26.4
1/12/2022,15,45,6.9,21.9
2/12/2022,15,43,6.5,19.7
3/12/2022,15,61,8.9,18.4
4/12/2022,11,61,9,16.6
5/12/2022,15,82,9.9,28.3
6/12/2022,13,55,9.4,20.5
7/12/2022,15,57,8.1,21
8/12/2022,13,47,6.9,26.4
9/12/2022,11,53,7.1,21.5
10/12/2022,8,51,5.6,17.5
11/12/2022,13,77,9.7,26.4
12/12/2022,19,53,7.9,30.9
13/12/2022,17,57,6.7,21.5
14/12/2022,19,39,7.2,18.3
15/12/2022,17,39,7.1,26.6
16/12/2022,13,43,7.2,23.7
17/12/2022,9,37,6.4,17.8
18/12/2022,4,39,4.2,13.7
19/12/2022,9,37,9.9,28.4
20/12/2022,15,37,6.9,21.1
21/12/2022,15,51,4.9,15.5
22/12/2022,17,45,5.3,19.3
23/12/2022,19,92,10.4,19.7
24/12/2022,23,104,11.2,24
25/12/2022,9,100,16.8,24.3
26/12/2022,9,82,11.4,20.9
27/12/2022,11,69,7,15.8
28/12/2022,9,67,7.7,22.8
29/12/2022,9,41,8.6,21.7
30/12/2022,11,29,6.1,18.9
31/12/2022,9,41,7.5,22.9
1/01/2023,6,39,9,20.6
2/01/2023,6,53,6.6,19.5
3/01/2023,9,75,9.6,23.9
4/01/2023,8,33,5.6,17.8
5/01/2023,6,35,6.3,17.8
6/01/2023,9,27,5.7,15.1
7/01/2023,6,39,5.2,14.2
8/01/2023,13,51,5,17.1
9/01/2023,15,84,7.5,23
10/01/2023,17,53,6.2,18.4
11/01/2023,11,61,6.8,20.4
12/01/2023,9,77,9.5,24.6
13/01/2023,15,61,5.9,19.8
14/01/2023,9,43,5.2,17.3
15/01/2023,9,82,9.3,29.5
16/01/2023,9,39,6,15.7
17/01/2023,11,43,4.8,17.3
18/01/2023,11,75,11,37.9
19/01/2023,11,35,8.5,17.3
20/01/2023,11,29,5.6,15.7
21/01/2023,11,43,4.8,13.1
22/01/2023,8,27,4.3,10.4
23/01/2023,13,43,4.7,12.7
24/01/2023,15,82,8,20.6
25/01/2023,21,88,7.9,21.4
26/01/2023,15,94,13,31
27/01/2023,8,59,9.9,25.8
28/01/2023,11,79,10.8,22.1
29/01/2023,11,88,17.7,33.1
30/01/2023,24,69,7.3,14.9
31/01/2023,13,53,5.1,14
1/02/2023,15,65,5.8,16.1
2/02/2023,17,73,9.3,22.2
3/02/2023,17,59,6.8,22
4/02/2023,9,41,6.3,15.1
5/02/2023,9,61,6.1,21.9
6/02/2023,13,69,8.7,28
7/02/2023,15,59,7,21.7
8/02/2023,17,41,5.7,18.3
9/02/2023,15,41,5.4,17.9
10/02/2023,17,96,14.3,25
11/02/2023,21,100,14.4,29.9
12/02/2023,17,67,11.2,35.3
13/02/2023,8,43,9.8,30.9
14/02/2023,9,27,7.6,20.1
15/02/2023,19,55,7.4,15.7
16/02/2023,17,86,7.3,21.6
17/02/2023,15,94,9.3,24.4
18/02/2023,13,110,13.5,34.1
19/02/2023,8,55,9.2,29
20/02/2023,17,94,12.3,25.8
21/02/2023,15,57,7.7,24.3
22/02/2023,9,31,5.1,18.9
23/02/2023,17,31,6.1,19.2
24/02/2023,21,45,5.9,18.7
25/02/2023,11,49,5.3,16.4
26/02/2023,19,79,8,25.6
27/02/2023,19,55,8.8,27.5
